15:18:52.318 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/Parser.scala):322:15
15:18:52.719 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/Parser.scala)
15:18:52.720 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/Parser.scala):322:16
15:18:53.126 INFO  s.m.l.ScalametaLanguageServer - completion
15:18:55.208 INFO  s.m.l.ScalametaLanguageServer - completion
15:18:55.646 INFO  s.m.l.ScalametaLanguageServer - completion
15:18:57.558 INFO  s.m.l.ScalametaLanguageServer - completion
15:18:59.886 INFO  s.m.l.ScalametaLanguageServer - completion
15:19:02.010 INFO  s.m.l.ScalametaLanguageServer - completion
15:19:03.878 INFO  s.m.l.ScalametaLanguageServer - completion
15:19:05.606 INFO  s.m.l.ScalametaLanguageServer - completion
15:19:07.464 ERROR l.c.LanguageServer$$anon$1 - Invalid Notification: List((,List(JsonValidationError(List(unknown method textDocument/willSave),WrappedArray())))) - Message: JsonRpcNotificationMessage(textDocument/willSave,ObjectParams({"textDocument":{"uri":"file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/Parser.scala"},"reason":1}))
15:19:07.467 DEBUG s.m.l.ScalametaLanguageServer - saveTextDocument TextDocumentIdentifier(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/Parser.scala)
15:19:09.368 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/Parser.scala)
15:19:09.369 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/Parser.scala):300:16
15:19:50.904 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/Parser.scala)
15:19:50.905 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/Parser.scala):300:16
15:20:05.317 ERROR l.c.LanguageServer$$anon$1 - Invalid Notification: List((,List(JsonValidationError(List(unknown method textDocument/willSave),WrappedArray())))) - Message: JsonRpcNotificationMessage(textDocument/willSave,ObjectParams({"textDocument":{"uri":"file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/Parser.scala"},"reason":1}))
15:20:05.320 DEBUG s.m.l.ScalametaLanguageServer - saveTextDocument TextDocumentIdentifier(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/Parser.scala)
15:21:57.489 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:21:57.490 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):5:5
15:23:07.775 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:07.775 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):91:38
15:23:09.224 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:09.225 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):92:38
15:23:10.971 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:10.971 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):93:0
15:23:11.461 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:11.462 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):92:46
15:23:14.334 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:14.335 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):93:14
15:23:25.268 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:25.268 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):93:8
15:23:39.537 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:39.538 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):87:7
15:23:39.979 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:39.980 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):87:6
15:23:40.599 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:40.600 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):85:24
15:23:41.273 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:41.274 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):86:0
15:23:42.442 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
